,Datetime,Close,High,Low,Open,Volume,Company,ticker
0,2024-12-26 14:30:00+00:00,195.48989868164062,195.71890258789062,195.0,195.14999389648438,503292,Google,GOOGL
1,2024-12-26 14:31:00+00:00,195.6699981689453,195.6999969482422,195.1999969482422,195.3699951171875,57099,Google,GOOGL
2,2024-12-26 14:32:00+00:00,195.43089294433594,195.8000030517578,195.27999877929688,195.6300048828125,51637,Google,GOOGL
3,2024-12-26 14:33:00+00:00,195.22000122070312,195.48500061035156,195.0500030517578,195.41000366210938,63542,Google,GOOGL
4,2024-12-26 14:34:00+00:00,194.99049377441406,195.32000732421875,194.85000610351562,195.1699981689453,60193,Google,GOOGL
5,2024-12-26 14:35:00+00:00,195.3300018310547,195.36000061035156,194.8800048828125,194.92999267578125,69663,Google,GOOGL
6,2024-12-26 14:36:00+00:00,195.61000061035156,195.6300048828125,195.2050018310547,195.2949981689453,68627,Google,GOOGL
7,2024-12-26 14:37:00+00:00,195.49000549316406,195.6199951171875,195.3800048828125,195.61990356445312,41248,Google,GOOGL
8,2024-12-26 14:38:00+00:00,195.84979248046875,195.85000610351562,195.44500732421875,195.44500732421875,88629,Google,GOOGL
9,2024-12-26 14:39:00+00:00,195.5850067138672,195.83999633789062,195.5800018310547,195.83999633789062,44714,Google,GOOGL
10,2024-12-26 14:40:00+00:00,195.55999755859375,195.60000610351562,195.41000366210938,195.5500030517578,25651,Google,GOOGL
11,2024-12-26 14:41:00+00:00,195.4499969482422,195.58999633789062,195.36000061035156,195.52049255371094,33132,Google,GOOGL
12,2024-12-26 14:42:00+00:00,195.30999755859375,195.42999267578125,195.27000427246094,195.4243927001953,37465,Google,GOOGL
13,2024-12-26 14:43:00+00:00,195.13999938964844,195.3719024658203,195.10000610351562,195.31910705566406,50890,Google,GOOGL
14,2024-12-26 14:44:00+00:00,195.17999267578125,195.24000549316406,195.11000061035156,195.13099670410156,19433,Google,GOOGL
15,2024-12-26 14:45:00+00:00,195.16900634765625,195.19000244140625,195.0449981689453,195.16000366210938,38640,Google,GOOGL
16,2024-12-26 14:46:00+00:00,195.50999450683594,195.50999450683594,195.15870666503906,195.1699981689453,32562,Google,GOOGL
17,2024-12-26 14:47:00+00:00,195.40499877929688,195.5500030517578,195.30299377441406,195.50999450683594,31283,Google,GOOGL
18,2024-12-26 14:48:00+00:00,195.2899932861328,195.4499969482422,195.27999877929688,195.39999389648438,19173,Google,GOOGL
19,2024-12-26 14:49:00+00:00,195.17050170898438,195.3300018310547,195.14500427246094,195.25999450683594,26878,Google,GOOGL
20,2024-12-26 14:50:00+00:00,194.8636016845703,195.14999389648438,194.77499389648438,195.14999389648438,81487,Google,GOOGL
21,2024-12-26 14:51:00+00:00,194.85000610351562,195.01499938964844,194.6999969482422,194.83999633789062,79995,Google,GOOGL
22,2024-12-26 14:52:00+00:00,194.6999969482422,194.97000122070312,194.61000061035156,194.9499969482422,46582,Google,GOOGL
23,2024-12-26 14:53:00+00:00,194.47000122070312,194.82000732421875,194.375,194.6999969482422,81060,Google,GOOGL
24,2024-12-26 14:54:00+00:00,194.5,194.58999633789062,194.38999938964844,194.4499969482422,32458,Google,GOOGL
25,2024-12-26 14:55:00+00:00,194.5399932861328,194.6300048828125,194.39999389648438,194.47999572753906,29749,Google,GOOGL
26,2024-12-26 14:56:00+00:00,194.69000244140625,194.7406005859375,194.5800018310547,194.61000061035156,31140,Google,GOOGL
27,2024-12-26 14:57:00+00:00,194.88999938964844,195.02000427246094,194.72000122070312,194.75999450683594,61282,Google,GOOGL
28,2024-12-26 14:58:00+00:00,194.77000427246094,194.94000244140625,194.63999938964844,194.91000366210938,63041,Google,GOOGL
29,2024-12-26 14:59:00+00:00,195.13999938964844,195.22000122070312,194.75999450683594,194.75999450683594,56004,Google,GOOGL
30,2024-12-26 15:00:00+00:00,195.27999877929688,195.31410217285156,195.0,195.15499877929688,33578,Google,GOOGL
31,2024-12-26 15:01:00+00:00,195.22000122070312,195.3000030517578,195.2100067138672,195.25999450683594,27857,Google,GOOGL
32,2024-12-26 15:02:00+00:00,195.30999755859375,195.30999755859375,195.1699981689453,195.19000244140625,19498,Google,GOOGL
33,2024-12-26 15:03:00+00:00,195.3350067138672,195.35989379882812,195.22000122070312,195.27999877929688,22520,Google,GOOGL
34,2024-12-26 15:04:00+00:00,195.3699951171875,195.4499969482422,195.27999877929688,195.34500122070312,39955,Google,GOOGL
35,2024-12-26 15:05:00+00:00,195.46290588378906,195.5251007080078,195.33999633789062,195.33999633789062,27751,Google,GOOGL
36,2024-12-26 15:06:00+00:00,195.38319396972656,195.47999572753906,195.33999633789062,195.46170043945312,27274,Google,GOOGL
37,2024-12-26 15:07:00+00:00,195.57000732421875,195.57000732421875,195.36000061035156,195.3699951171875,30765,Google,GOOGL
38,2024-12-26 15:08:00+00:00,195.5399932861328,195.5800018310547,195.47000122070312,195.52999877929688,32307,Google,GOOGL
39,2024-12-26 15:09:00+00:00,195.28500366210938,195.55599975585938,195.26719665527344,195.5,31911,Google,GOOGL
40,2024-12-26 15:10:00+00:00,195.33999633789062,195.4250030517578,195.25,195.25999450683594,13552,Google,GOOGL
41,2024-12-26 15:11:00+00:00,195.47999572753906,195.5,195.30999755859375,195.3300018310547,18833,Google,GOOGL
42,2024-12-26 15:12:00+00:00,195.66000366210938,195.70069885253906,195.48500061035156,195.48500061035156,29464,Google,GOOGL
43,2024-12-26 15:13:00+00:00,195.85000610351562,195.85000610351562,195.66000366210938,195.66000366210938,23841,Google,GOOGL
44,2024-12-26 15:14:00+00:00,195.94740295410156,195.9499969482422,195.8300018310547,195.85519409179688,41490,Google,GOOGL
45,2024-12-26 15:15:00+00:00,195.89999389648438,195.99000549316406,195.89999389648438,195.92999267578125,37839,Google,GOOGL
46,2024-12-26 15:16:00+00:00,195.58999633789062,195.860107421875,195.5670928955078,195.860107421875,23747,Google,GOOGL
47,2024-12-26 15:17:00+00:00,195.64999389648438,195.69569396972656,195.5500030517578,195.58999633789062,21222,Google,GOOGL
48,2024-12-26 15:18:00+00:00,195.66000366210938,195.69000244140625,195.6199951171875,195.63999938964844,12063,Google,GOOGL
49,2024-12-26 15:19:00+00:00,195.77999877929688,195.77999877929688,195.63999938964844,195.63999938964844,15324,Google,GOOGL
50,2024-12-26 15:20:00+00:00,195.75,195.8498992919922,195.69000244140625,195.75,42026,Google,GOOGL
51,2024-12-26 15:21:00+00:00,195.8800048828125,195.8800048828125,195.69000244140625,195.75999450683594,22287,Google,GOOGL
52,2024-12-26 15:22:00+00:00,196.125,196.13999938964844,195.86000061035156,195.8699951171875,78314,Google,GOOGL
53,2024-12-26 15:23:00+00:00,196.1300048828125,196.16000366210938,196.07000732421875,196.11990356445312,40272,Google,GOOGL
54,2024-12-26 15:24:00+00:00,196.19140625,196.25,196.0,196.14390563964844,90001,Google,GOOGL
55,2024-12-26 15:25:00+00:00,196.0800018310547,196.1300048828125,195.97900390625,196.1300048828125,40186,Google,GOOGL
56,2024-12-26 15:26:00+00:00,196.1990966796875,196.1999969482422,196.05499267578125,196.07000732421875,16561,Google,GOOGL
57,2024-12-26 15:27:00+00:00,196.27000427246094,196.27000427246094,196.13999938964844,196.2100067138672,34922,Google,GOOGL
58,2024-12-26 15:28:00+00:00,196.05999755859375,196.22999572753906,195.97000122070312,196.22999572753906,62594,Google,GOOGL
59,2024-12-26 15:29:00+00:00,196.26699829101562,196.27000427246094,196.05999755859375,196.0800018310547,24637,Google,GOOGL
60,2024-12-26 15:30:00+00:00,196.22999572753906,196.277099609375,196.17999267578125,196.25,14812,Google,GOOGL
61,2024-12-26 15:31:00+00:00,196.27980041503906,196.2899932861328,196.17999267578125,196.2100067138672,24589,Google,GOOGL
62,2024-12-26 15:32:00+00:00,196.1699981689453,196.3300018310547,196.1699981689453,196.2899932861328,14684,Google,GOOGL
63,2024-12-26 15:33:00+00:00,196.22500610351562,196.27999877929688,196.17999267578125,196.21499633789062,32681,Google,GOOGL
64,2024-12-26 15:34:00+00:00,196.1020050048828,196.2100067138672,196.05499267578125,196.2100067138672,24052,Google,GOOGL
65,2024-12-26 15:35:00+00:00,196.1199951171875,196.13999938964844,196.0,196.10000610351562,50528,Google,GOOGL
66,2024-12-26 15:36:00+00:00,196.19000244140625,196.2050018310547,196.00999450683594,196.10000610351562,37906,Google,GOOGL
67,2024-12-26 15:37:00+00:00,196.19000244140625,196.3000030517578,196.18980407714844,196.19000244140625,21401,Google,GOOGL
68,2024-12-26 15:38:00+00:00,196.2729034423828,196.27999877929688,196.20030212402344,196.22999572753906,22462,Google,GOOGL
69,2024-12-26 15:39:00+00:00,196.28500366210938,196.29539489746094,196.19000244140625,196.27000427246094,36361,Google,GOOGL
70,2024-12-26 15:40:00+00:00,196.25,196.3000030517578,196.24000549316406,196.27000427246094,11802,Google,GOOGL
71,2024-12-26 15:41:00+00:00,196.10000610351562,196.25999450683594,196.0800018310547,196.25,38055,Google,GOOGL
