,Datetime,Close,High,Low,Open,Volume,Company,ticker
0,2024-12-26 14:30:00+00:00,228.08999633789062,228.39990234375,227.57000732421875,228.08999633789062,683212,Amazon,AMZN
1,2024-12-26 14:31:00+00:00,227.8249969482422,228.10000610351562,227.57200622558594,228.0500030517578,76441,Amazon,AMZN
2,2024-12-26 14:32:00+00:00,227.75,228.17129516601562,227.6999969482422,227.88499450683594,66846,Amazon,AMZN
3,2024-12-26 14:33:00+00:00,227.85989379882812,227.97000122070312,227.64999389648438,227.72000122070312,82694,Amazon,AMZN
4,2024-12-26 14:34:00+00:00,228.0749969482422,228.10000610351562,227.75,227.75999450683594,77458,Amazon,AMZN
5,2024-12-26 14:35:00+00:00,227.7332000732422,228.06590270996094,227.65159606933594,228.05999755859375,54662,Amazon,AMZN
6,2024-12-26 14:36:00+00:00,228.2552032470703,228.2799072265625,227.7100067138672,227.72999572753906,54832,Amazon,AMZN
7,2024-12-26 14:37:00+00:00,228.27999877929688,228.32000732421875,228.08999633789062,228.24000549316406,51202,Amazon,AMZN
8,2024-12-26 14:38:00+00:00,228.39999389648438,228.47000122070312,228.2760009765625,228.3300018310547,44160,Amazon,AMZN
9,2024-12-26 14:39:00+00:00,228.27999877929688,228.5,228.25999450683594,228.39999389648438,47817,Amazon,AMZN
10,2024-12-26 14:40:00+00:00,228.06739807128906,228.3000030517578,228.0500030517578,228.25830078125,39194,Amazon,AMZN
11,2024-12-26 14:41:00+00:00,228.07000732421875,228.17999267578125,227.92359924316406,228.05599975585938,30611,Amazon,AMZN
12,2024-12-26 14:42:00+00:00,227.92999267578125,228.13999938964844,227.86000061035156,228.0500030517578,43191,Amazon,AMZN
13,2024-12-26 14:43:00+00:00,227.77999877929688,228.03900146484375,227.75,227.96499633789062,53792,Amazon,AMZN
14,2024-12-26 14:44:00+00:00,227.92999267578125,227.97000122070312,227.77999877929688,227.8300018310547,24523,Amazon,AMZN
15,2024-12-26 14:45:00+00:00,227.86000061035156,227.94000244140625,227.7899932861328,227.92999267578125,23764,Amazon,AMZN
16,2024-12-26 14:46:00+00:00,227.9499969482422,227.97000122070312,227.74000549316406,227.88499450683594,46189,Amazon,AMZN
17,2024-12-26 14:47:00+00:00,227.9499969482422,228.04989624023438,227.86849975585938,227.96499633789062,34573,Amazon,AMZN
18,2024-12-26 14:48:00+00:00,227.64999389648438,227.9199981689453,227.64999389648438,227.9199981689453,40907,Amazon,AMZN
19,2024-12-26 14:49:00+00:00,227.39999389648438,227.66000366210938,227.39999389648438,227.66000366210938,86513,Amazon,AMZN
20,2024-12-26 14:50:00+00:00,227.44000244140625,227.44000244140625,227.2100067138672,227.39999389648438,54298,Amazon,AMZN
21,2024-12-26 14:51:00+00:00,227.5500030517578,227.5500030517578,227.35499572753906,227.4199981689453,36938,Amazon,AMZN
22,2024-12-26 14:52:00+00:00,227.28460693359375,227.59500122070312,227.25,227.57000732421875,48551,Amazon,AMZN
23,2024-12-26 14:53:00+00:00,226.77000427246094,227.25990295410156,226.72000122070312,227.25,106456,Amazon,AMZN
24,2024-12-26 14:54:00+00:00,226.94000244140625,226.99000549316406,226.67059326171875,226.8000030517578,62928,Amazon,AMZN
25,2024-12-26 14:55:00+00:00,227.1699981689453,227.25,226.9499969482422,226.9499969482422,37804,Amazon,AMZN
26,2024-12-26 14:56:00+00:00,227.3000030517578,227.4615936279297,227.19000244140625,227.1999969482422,58673,Amazon,AMZN
27,2024-12-26 14:57:00+00:00,227.66000366210938,227.72000122070312,227.3300018310547,227.3300018310547,80526,Amazon,AMZN
28,2024-12-26 14:58:00+00:00,227.63999938964844,227.75,227.49000549316406,227.64500427246094,75480,Amazon,AMZN
29,2024-12-26 14:59:00+00:00,227.8000030517578,227.9199981689453,227.5800018310547,227.6199951171875,46159,Amazon,AMZN
30,2024-12-26 15:00:00+00:00,227.9250030517578,227.98989868164062,227.75030517578125,227.77999877929688,42186,Amazon,AMZN
31,2024-12-26 15:01:00+00:00,227.77000427246094,227.97979736328125,227.77000427246094,227.91000366210938,39223,Amazon,AMZN
32,2024-12-26 15:02:00+00:00,227.8800048828125,227.8800048828125,227.6999969482422,227.77999877929688,51794,Amazon,AMZN
33,2024-12-26 15:03:00+00:00,227.89999389648438,228.0800018310547,227.79010009765625,227.83999633789062,66998,Amazon,AMZN
34,2024-12-26 15:04:00+00:00,228.0751953125,228.08999633789062,227.89999389648438,227.9199981689453,33881,Amazon,AMZN
35,2024-12-26 15:05:00+00:00,227.75010681152344,228.0919952392578,227.72000122070312,228.0919952392578,54247,Amazon,AMZN
36,2024-12-26 15:06:00+00:00,227.53509521484375,227.8000030517578,227.50999450683594,227.77879333496094,50667,Amazon,AMZN
37,2024-12-26 15:07:00+00:00,227.4591064453125,227.61000061035156,227.4342041015625,227.56500244140625,41785,Amazon,AMZN
38,2024-12-26 15:08:00+00:00,227.2899932861328,227.5,227.24000549316406,227.45249938964844,70627,Amazon,AMZN
39,2024-12-26 15:09:00+00:00,227.10000610351562,227.41000366210938,227.0500030517578,227.27999877929688,43251,Amazon,AMZN
40,2024-12-26 15:10:00+00:00,227.22000122070312,227.37100219726562,227.11500549316406,227.11500549316406,31058,Amazon,AMZN
41,2024-12-26 15:11:00+00:00,227.28529357910156,227.3126983642578,227.16029357910156,227.22999572753906,35811,Amazon,AMZN
42,2024-12-26 15:12:00+00:00,227.25,227.435302734375,227.19000244140625,227.3000030517578,31834,Amazon,AMZN
43,2024-12-26 15:13:00+00:00,227.47000122070312,227.5,227.22999572753906,227.22999572753906,19290,Amazon,AMZN
44,2024-12-26 15:14:00+00:00,227.5500030517578,227.55999755859375,227.41000366210938,227.49400329589844,27015,Amazon,AMZN
45,2024-12-26 15:15:00+00:00,227.56500244140625,227.6199951171875,227.48179626464844,227.5399932861328,27120,Amazon,AMZN
46,2024-12-26 15:16:00+00:00,227.46499633789062,227.56939697265625,227.44000244140625,227.56500244140625,25146,Amazon,AMZN
47,2024-12-26 15:17:00+00:00,227.47250366210938,227.5800018310547,227.39999389648438,227.4199981689453,19580,Amazon,AMZN
48,2024-12-26 15:18:00+00:00,227.4499969482422,227.5,227.4199981689453,227.49000549316406,20399,Amazon,AMZN
49,2024-12-26 15:19:00+00:00,227.47999572753906,227.5500030517578,227.3699951171875,227.4696044921875,24788,Amazon,AMZN
50,2024-12-26 15:20:00+00:00,227.49899291992188,227.5449981689453,227.41949462890625,227.52000427246094,18321,Amazon,AMZN
51,2024-12-26 15:21:00+00:00,227.66000366210938,227.66000366210938,227.43280029296875,227.47000122070312,18250,Amazon,AMZN
52,2024-12-26 15:22:00+00:00,227.80499267578125,227.80499267578125,227.55999755859375,227.60000610351562,30620,Amazon,AMZN
53,2024-12-26 15:23:00+00:00,227.8477020263672,227.88999938964844,227.7100067138672,227.82000732421875,31380,Amazon,AMZN
54,2024-12-26 15:24:00+00:00,227.8444061279297,227.88929748535156,227.72999572753906,227.83999633789062,24398,Amazon,AMZN
55,2024-12-26 15:25:00+00:00,228.03500366210938,228.03500366210938,227.7899932861328,227.7899932861328,38969,Amazon,AMZN
56,2024-12-26 15:26:00+00:00,227.9248046875,228.04989624023438,227.860107421875,228.02000427246094,38325,Amazon,AMZN
57,2024-12-26 15:27:00+00:00,228.0,228.0399932861328,227.89500427246094,227.94500732421875,24011,Amazon,AMZN
58,2024-12-26 15:28:00+00:00,227.74749755859375,228.0299072265625,227.6300048828125,228.0299072265625,479324,Amazon,AMZN
59,2024-12-26 15:29:00+00:00,227.89599609375,227.92999267578125,227.6999969482422,227.72500610351562,32198,Amazon,AMZN
60,2024-12-26 15:30:00+00:00,227.94500732421875,228.0,227.85000610351562,227.88999938964844,23799,Amazon,AMZN
61,2024-12-26 15:31:00+00:00,228.10499572753906,228.1300048828125,227.9199981689453,227.9499969482422,30805,Amazon,AMZN
62,2024-12-26 15:32:00+00:00,228.11500549316406,228.17999267578125,228.08999633789062,228.09800720214844,30509,Amazon,AMZN
63,2024-12-26 15:33:00+00:00,227.86520385742188,228.11000061035156,227.8000030517578,228.11000061035156,189207,Amazon,AMZN
64,2024-12-26 15:34:00+00:00,227.8800048828125,227.9199981689453,227.80909729003906,227.85000610351562,29794,Amazon,AMZN
65,2024-12-26 15:35:00+00:00,227.8249969482422,227.92999267578125,227.77000427246094,227.88999938964844,29221,Amazon,AMZN
66,2024-12-26 15:36:00+00:00,227.99009704589844,228.00999450683594,227.8300018310547,227.8300018310547,26627,Amazon,AMZN
67,2024-12-26 15:37:00+00:00,227.9499969482422,228.0500030517578,227.92999267578125,227.99000549316406,25167,Amazon,AMZN
68,2024-12-26 15:38:00+00:00,228.0500030517578,228.0500030517578,227.88009643554688,227.92999267578125,17051,Amazon,AMZN
69,2024-12-26 15:39:00+00:00,228.10000610351562,228.125,228.02999877929688,228.05740356445312,34980,Amazon,AMZN
70,2024-12-26 15:40:00+00:00,228.07000732421875,228.15499877929688,228.02999877929688,228.0919952392578,25373,Amazon,AMZN
71,2024-12-26 15:41:00+00:00,227.81689453125,228.02000427246094,227.7899932861328,228.02000427246094,32293,Amazon,AMZN
72,2024-12-26 15:42:00+00:00,227.85000610351562,227.88360595703125,227.75999450683594,227.80059814453125,19698,Amazon,AMZN
73,2024-12-26 15:43:00+00:00,227.86500549316406,227.8699951171875,227.7899932861328,227.86000061035156,14059,Amazon,AMZN
74,2024-12-26 15:44:00+00:00,227.77000427246094,227.9600067138672,227.75999450683594,227.9250946044922,19200,Amazon,AMZN
75,2024-12-26 15:45:00+00:00,227.7899932861328,227.82359313964844,227.64999389648438,227.75,41188,Amazon,AMZN
76,2024-12-26 15:46:00+00:00,227.70989990234375,227.79159545898438,227.69000244140625,227.77999877929688,17629,Amazon,AMZN
77,2024-12-26 15:47:00+00:00,227.7100067138672,227.75,227.66000366210938,227.72000122070312,18873,Amazon,AMZN
78,2024-12-26 15:48:00+00:00,227.6199951171875,227.73989868164062,227.60009765625,227.7174072265625,27529,Amazon,AMZN
79,2024-12-26 15:49:00+00:00,227.47999572753906,227.6199951171875,227.4709014892578,227.6199951171875,22788,Amazon,AMZN
80,2024-12-26 15:50:00+00:00,227.52999877929688,227.54840087890625,227.4600067138672,227.49000549316406,25862,Amazon,AMZN
81,2024-12-26 15:51:00+00:00,227.62930297851562,227.62930297851562,227.47799682617188,227.5500030517578,28048,Amazon,AMZN
82,2024-12-26 15:52:00+00:00,227.60000610351562,227.70970153808594,227.5800018310547,227.63059997558594,25999,Amazon,AMZN
