,Datetime,Close,High,Low,Open,Volume,Company,ticker
0,2024-12-26 14:30:00+00:00,605.405029296875,606.2999877929688,604.5999755859375,605.2899780273438,196578,Meta,META
1,2024-12-26 14:31:00+00:00,605.1300048828125,606.1500244140625,604.3823852539062,605.405029296875,33572,Meta,META
2,2024-12-26 14:32:00+00:00,605.3200073242188,605.9998779296875,605.1500244140625,605.25,22199,Meta,META
3,2024-12-26 14:33:00+00:00,604.8049926757812,605.5399780273438,604.5999755859375,605.5399780273438,17548,Meta,META
4,2024-12-26 14:34:00+00:00,604.3947143554688,605.1500244140625,603.7000122070312,604.9600219726562,36459,Meta,META
5,2024-12-26 14:35:00+00:00,603.3400268554688,604.1099853515625,602.9000244140625,603.9000244140625,37170,Meta,META
6,2024-12-26 14:36:00+00:00,603.760009765625,603.9299926757812,603.1920776367188,603.27001953125,26989,Meta,META
7,2024-12-26 14:37:00+00:00,603.4415283203125,603.9299926757812,602.8372192382812,603.9299926757812,30986,Meta,META
8,2024-12-26 14:38:00+00:00,604.135009765625,604.22998046875,603.2000122070312,603.3200073242188,26006,Meta,META
9,2024-12-26 14:39:00+00:00,603.5,604.2698974609375,603.5,604.0999755859375,16437,Meta,META
10,2024-12-26 14:40:00+00:00,603.3599853515625,603.5800170898438,603.0300903320312,603.2000732421875,12528,Meta,META
11,2024-12-26 14:41:00+00:00,603.2999877929688,603.5800170898438,603.0,603.4099731445312,20420,Meta,META
12,2024-12-26 14:42:00+00:00,602.1649780273438,603.2150268554688,601.9849853515625,603.2150268554688,29666,Meta,META
13,2024-12-26 14:43:00+00:00,602.1900024414062,602.739990234375,601.780029296875,602.1900024414062,28389,Meta,META
14,2024-12-26 14:44:00+00:00,601.9299926757812,602.3890991210938,601.8900146484375,602.1300048828125,26326,Meta,META
15,2024-12-26 14:45:00+00:00,601.9099731445312,601.969970703125,601.489990234375,601.8200073242188,28867,Meta,META
16,2024-12-26 14:46:00+00:00,603.1400146484375,603.3099975585938,601.3117065429688,601.863525390625,33070,Meta,META
17,2024-12-26 14:47:00+00:00,602.4268798828125,603.239990234375,602.2183837890625,603.0991821289062,16552,Meta,META
18,2024-12-26 14:48:00+00:00,602.1599731445312,602.719970703125,602.1599731445312,602.2999877929688,19240,Meta,META
19,2024-12-26 14:49:00+00:00,601.2949829101562,602.2249755859375,601.0601196289062,602.2249755859375,26309,Meta,META
20,2024-12-26 14:50:00+00:00,601.1187133789062,601.1900024414062,600.2000122070312,601.0800170898438,54012,Meta,META
21,2024-12-26 14:51:00+00:00,601.5955810546875,601.75,600.9299926757812,600.969970703125,8464,Meta,META
22,2024-12-26 14:52:00+00:00,600.8499755859375,601.8699951171875,600.7346801757812,601.72998046875,18103,Meta,META
23,2024-12-26 14:53:00+00:00,599.35498046875,600.97998046875,599.2000122070312,600.75,46944,Meta,META
24,2024-12-26 14:54:00+00:00,599.0449829101562,599.8300170898438,598.9400024414062,599.364990234375,35085,Meta,META
25,2024-12-26 14:55:00+00:00,600.0999755859375,600.392578125,599.0449829101562,599.0449829101562,32155,Meta,META
26,2024-12-26 14:56:00+00:00,600.409912109375,600.7650146484375,600.2000122070312,600.2476196289062,24904,Meta,META
27,2024-12-26 14:57:00+00:00,601.3909301757812,601.6599731445312,600.4099731445312,600.4099731445312,27919,Meta,META
28,2024-12-26 14:58:00+00:00,601.7299194335938,601.9998779296875,601.4401245117188,601.635009765625,16686,Meta,META
29,2024-12-26 14:59:00+00:00,602.2935791015625,602.5999145507812,601.469970703125,601.614990234375,29536,Meta,META
30,2024-12-26 15:00:00+00:00,602.6900024414062,603.1998901367188,601.9400024414062,602.2935791015625,26841,Meta,META
31,2024-12-26 15:01:00+00:00,602.489990234375,602.8499755859375,602.2100219726562,602.47998046875,18079,Meta,META
32,2024-12-26 15:02:00+00:00,602.5,602.739990234375,602.042724609375,602.177490234375,23970,Meta,META
33,2024-12-26 15:03:00+00:00,602.5499877929688,602.5999755859375,602.1099853515625,602.4849853515625,15021,Meta,META
34,2024-12-26 15:04:00+00:00,602.3162231445312,602.6199951171875,602.3099975585938,602.375,9557,Meta,META
35,2024-12-26 15:05:00+00:00,602.0825805664062,602.8400268554688,602.0825805664062,602.405029296875,19019,Meta,META
36,2024-12-26 15:06:00+00:00,602.0700073242188,602.8400268554688,602.0700073242188,602.2050170898438,13264,Meta,META
37,2024-12-26 15:07:00+00:00,602.8099975585938,602.8400268554688,602.52001953125,602.6599731445312,13364,Meta,META
38,2024-12-26 15:08:00+00:00,602.489990234375,602.8400268554688,602.1199951171875,602.7150268554688,16484,Meta,META
39,2024-12-26 15:09:00+00:00,601.8200073242188,602.5,601.580078125,602.3599853515625,27603,Meta,META
40,2024-12-26 15:10:00+00:00,602.3350219726562,602.469970703125,601.7899780273438,601.7899780273438,22480,Meta,META
41,2024-12-26 15:11:00+00:00,602.6749877929688,602.9600219726562,602.1500244140625,602.1699829101562,20874,Meta,META
42,2024-12-26 15:12:00+00:00,602.2899780273438,602.9099731445312,602.2150268554688,602.7999877929688,13510,Meta,META
43,2024-12-26 15:13:00+00:00,602.8699951171875,602.8699951171875,602.4199829101562,602.4199829101562,8446,Meta,META
44,2024-12-26 15:14:00+00:00,603.0499877929688,603.2498779296875,602.8499755859375,602.97998046875,33507,Meta,META
